Site	N	S	NmaxObs	NmaxPred_geom	evennessObs	evennessPred_geom	skewnessObs	skewnessPred_geom	ll_geom	r2_geom	site_name	NmaxPred_mete	evennessPred_mete	skewnessPred_mete	p_mete	ll_mete	r2_mete	NmaxPred_lognorm	evennessPred_lognorm	skewnessPred_lognorm	mu_lognorm	sigma_lognorm	ll_lognorm	r2_lognorm	NmaxPred_zipf	evennessPred_zipf	skewnessPred_zipf	gamma_zif	ll_zipf	r2_zipf
4137	3148	38	1882	357.0	0.0559	0.521	0.7394974627169999	0.410331963728	-205.613304665	-1.73908711396	'700101327.may1'	847	0.1925	0.631276348686	0.998078103476	-120.71794333	-0.06147426695859999	1242	0.0454	0.827083725999	-35.7072889769	8.74450745241	-103.383266326	0.961457442958	799	0.051	0.823891486128	1.6006986932	-103.412923313	0.948629000628
4139	4822	101	2986	251.0	0.0246	0.5141	1.0129975011299999	0.44084077619499995	-490.38295815	-0.958006849986	'700114450.may1'	647	0.1946	0.676707798943	0.996267442433	-318.494674666	0.344479057328	4050	0.0223	1.01184383134	-15.1797459448	5.97416710644	-285.51626767	0.982012839441	5983	0.0182	1.0226625645899998	1.57541682803	-286.022399069	0.9746612326080001
4141	4013	58	1668	327.0	0.0692	0.5168	0.7696309050069999	0.42559582486599995	-303.316207072	-1.08063368341	'700096887.may1'	818	0.1891	0.656401981279	0.9976119001279999	-187.057566055	0.260700277087	3162	0.0294	0.9124910054080001	-39.122891610500005	9.2214399561	-163.77471642700002	0.954993780937	2372	0.0312	0.9112515601710001	1.57271995865	-164.978351195	0.940137707323
4142	954	66	155	69.0	0.182	0.5301	0.639905473196	0.428743329234	-239.949021811	0.532761948156	'700110842.may1'	139	0.2639	0.619349223981	0.98339959234	-205.816284235	0.9438983239190001	379	0.1004	0.8392837835079999	-0.437101187894	2.3938656194599996	-204.78190953	0.9809430537430001	8377	0.0232	0.942625981926	1.5103950813799998	-208.48623886	0.780242351298
4144	3938	64	1347	297.0	0.0721	0.5159	0.756452424342	0.429462338368	-327.127989863	-0.400193035124	'700096909.may1'	742	0.1921	0.659278565593	0.997251531397	-231.47898219200002	0.6832955083939999	3247	0.0377	0.91262198985	-4.62954970635	4.2547551817	-221.048789221	0.9889935499439999	22234	0.0213	0.939751034936	1.46004812669	-221.854853865	0.948454850178
4147	4273	93	1033	238.0	0.0804	0.5141	0.76889721799	0.439279298943	-447.935414975	-0.307790277851	'700024944.may1'	604	0.1969	0.6719825427670001	0.9960896570990001	-320.957584878	0.6818860822930001	3286	0.0318	0.9769345642299999	-4.38886937297	4.03144281801	-305.686190737	0.9859327879109999	27018	0.0156	1.0136055576799998	1.4865889619400001	-306.667419928	0.9455695487369999
4150	1685	21	530	299.0	0.205	0.5329999999999999	0.5013858750169999	0.382515551862	-112.953558911	0.047961866339499996	'700109358.may1'	627	0.2134	0.577693289847	0.9980891537440001	-86.4462605333	0.8346412845100001	7487	0.0588	0.7170285406820001	-29.140207888899997	9.65708345853	-85.8442250273	0.8453181473720001	11340	0.0558	0.718307461081	1.3783015451700003	-86.3976096009	0.8308928104279999
4152	2513	30	1418	341.0	0.0824	0.525	0.699634415441	0.40014782978299995	-162.66126898	-0.480842592826	'700099099.may1'	775	0.1987	0.612345812382	0.99811733845	-115.738924775	0.674369804469	1118	0.0782	0.759126820137	-1.68261427484	3.49037439814	-111.370474481	0.969194748872	9541	0.042	0.78910535905	1.42193273978	-112.233427959	0.9335363604610001
4153	7185	31	5105	955.0	0.0615	0.523	0.7801155334029999	0.401678855018	-199.75169959299998	-0.7196672450499999	'700097746.may1'	2392	0.1712	0.632980776074	0.9994326100570001	-133.446196403	0.6797684309250001	13583	0.0434	0.793316128702	-13.539317329200001	7.10510948788	-128.497627913	0.957901149244	36302	0.0376	0.7973212156839999	1.37369820657	-128.894185964	0.936533616595
4154	404	22	128	68.0	0.2972	0.5476	0.576764018058	0.38951090439	-85.4180042314	0.8226988296969999	'700106673.may1'	122	0.2783	0.550347980103	0.987899310887	-83.0928220425	0.915644338038	122	0.3011	0.580131001225	1.8293835806599998	1.45658579775	-81.98600409720001	0.987434681594	10111	0.054000000000000006	0.72751857738	1.38753963516	-88.63743541209999	0.031933618382
4155	2765	82	484	170.0	0.1376	0.5176	0.658283781762	0.435886032539	-369.25417212199994	0.12307271079399999	'700099830.may1'	406	0.212	0.6570591376330001	0.994291933707	-288.060761326	0.847262173195	2123	0.0437	0.936758104128	-2.0402537786700004	3.3820424955400004	-282.575687368	0.972979757074	39101	0.0166	0.989851805026	1.4589760616299998	-284.816659679	0.871270619035
4158	6089	18	5742	1211.0	0.0624	0.5341	0.6880978001770001	0.372697997856	-122.802981067	-1.3864654589899998	'700024766.may1'	2743	0.1862	0.578883811312	0.999685295675	-81.2280454247	0.42971191057400004	1124	0.1121	0.662024491718	0.182714785114	3.19915996859	-77.6849956022	0.9333949987119999	15368	0.0627	0.687362409488	1.35180057375	-78.851515959	0.8940847739229999
4160	5419	40	4039	592.0	0.0435	0.5194	0.83324699693	0.412820029247	-236.20349156	-1.13491950704	'700110786.may1'	1490	0.1771	0.645084283093	0.998924265097	-150.810215102	0.44890320610699996	4020	0.0417	0.8369359877920001	-11.007850261199998	5.89191442852	-140.12159045299998	0.992632059752	9142	0.0335	0.84552981861	1.45369244324	-140.37083068799998	0.987316357527
4162	3370	39	2071	375.0	0.0618	0.5212	0.799285146011	0.412208479343	-212.678605455	-0.661221763649	'700038988.may1'	897	0.1906	0.634023339166	0.9981713964419999	-144.213711813	0.599900042815	3096	0.0454	0.829205048923	-8.790504603019999	5.38188770915	-136.28824091799999	0.980140177571	8491	0.0344	0.840400950614	1.4545509207	-136.63345484	0.966593007014
4165	4116	65	918	306.0	0.1073	0.516	0.668226825444	0.429210714057	-334.120274505	-0.33835707153800004	'700099990.may1'	771	0.1904	0.661074887597	0.997344556549	-234.630897396	0.683126461565	9351	0.0262	0.934001907992	-13.8116609198	6.38840259862	-223.66268325400003	0.9595469646439999	21659	0.0211	0.9427229431499999	1.46267635845	-224.18145874900003	0.9385099283920001
4166	3888	35	2358	470.0	0.0714	0.5222	0.782409563293	0.406622021228	-199.70256278	-0.65040389779	'700033530.may1'	1131	0.1861	0.6307932020679999	0.998645648144	-132.478525604	0.597293537973	7379	0.0386	0.818092001119	-39.1523084935	10.2468972866	-124.56236544299999	0.95906054838	8270	0.0376	0.819148249265	1.4444481929700002	-125.078847723	0.9557195623450001
4167	2675	52	1084	237.0	0.0835	0.5192	0.7709459909649999	0.422399709983	-256.395241151	-0.19195043645399998	'700032268.may1'	562	0.2021	0.6424486257940001	0.9965903125660001	-188.93913321099998	0.759102119865	1699	0.0537	0.8607760213510001	-2.4184158233099997	3.5857351327599996	-182.66518625	0.987415973514	17753	0.0256	0.898483589964	1.4499282439899999	-183.84914667200002	0.92513050269
4168	3380	36	3181	400.0	0.0313	0.5215	0.8284812426829999	0.408307762551	-199.323633528	-3.8287269678699993	'700096208.may1'	951	0.1899	0.629721220808	0.998345703615	-99.12388283610001	-1.4162481966100002	144	0.0818	0.7983464822040001	-33.3626087899	7.306236361980001	-70.0475490721	0.8363345604719999	98	0.1127	0.7834743403319999	1.84018508324	-70.7528785022	0.784904357116
4169	5459	96	2090	297.0	0.0601	0.5131	0.94582047319	0.44028866833400004	-483.05547750000005	-0.268529992116	'700107579.may1'	778	0.1886	0.6790735665659999	0.996978133345	-345.426068451	0.722547445976	11948	0.0208	1.00559217564	-9.63153106842	5.5222450070399995	-331.050250367	0.961497148553	52155	0.0142	1.0216501216299998	1.4612130517700002	-332.052267368	0.926433927398
4170	13388	18	13355	2664.0	0.0558	0.5335	0.688470217713	0.37258616074900003	-136.999255394	-5.36812569616	'700105063.may1'	6326	0.1734	0.586360372247	0.9998796409819999	-56.5224941183	-2.02711582022	112	0.1183	0.671021420673	-38.6621777354	8.31236701401	-38.3614242239	0.6944868692820001	68	0.1569	0.658260292083	1.7578060289099997	-39.2252620375	0.635930074453
4171	69	11	23	18.0	0.5472	0.5993	0.499613240546	0.329053859776	-30.2707374443	0.841048193447	'700035363.may1'	25	0.4258	0.446109586052	0.951302938163	-32.4375149408	0.523481302519	16	0.6578	0.294287784087	1.52350613946	0.711596217312	-29.722400544699997	0.917608222652	309	0.13	0.578977335027	1.4931150108899998	-35.842254138899996	-1.09403895701
4173	2690	40	1292	293.0	0.0902	0.5212	0.7680143951360001	0.412393636097	-208.037797821	-0.129768019189	'700097376.may1'	686	0.1981	0.630790140225	0.997532884894	-157.16168051399998	0.810079435142	1467	0.071	0.8044873402480001	-0.672609449631	3.17469695732	-153.794805484	0.974702599217	30430	0.0305	0.8477378517899999	1.4033093794299998	-155.66917438	0.8688910440500001
4176	2228	51	723	200.0	0.1256	0.5202	0.729815531754	0.42109544556999995	-243.040519557	0.140164417675	'700110683.may1'	464	0.2089	0.6369455581979999	0.9958428630159999	-190.965513909	0.88818210995	1973	0.0553	0.85524707032	-1.61969828764	3.44577736256	-188.813544821	0.9803491734309999	33094	0.0247	0.895874076641	1.42246724259	-190.580634818	0.856423200725
4177	5632	48	3180	534.0	0.0569	0.5173	0.821471343512	0.419518210072	-276.515777534	-0.910792880785	'700107601.may1'	1370	0.177	0.655402134754	0.998723600852	-178.596577585	0.505877668826	9689	0.0304	0.879172549531	-26.094792287199997	8.45146142164	-166.045955524	0.981010158082	11968	0.0283	0.881857699105	1.45977267782	-166.46993141	0.9753679448129999
4180	5822	82	4642	360.0	0.019	0.5137	0.990884123775	0.435617801409	-430.959554771	-1.3602653361500001	'700034678.may1'	951	0.183	0.676878558362	0.99768427638	-289.34084747400004	0.263378401787	563	0.0859	0.878296447907	-0.253516794777	2.42369805898	-265.549510823	0.951496177628	21121	0.0176	0.988169888385	1.4860101659	-270.700353836	0.854542074981
4181	2304	47	581	221.0	0.1089	0.5199	0.617359554296	0.418915325948	-229.453280706	-0.406772636759	'700032980.may1'	512	0.2066	0.634433364155	0.996386107271	-158.87061224299998	0.599523212351	3450	0.036000000000000004	0.8696039143700001	-18.5289789292	6.922115563360001	-148.834464529	0.959888093553	4510	0.0323	0.874558663189	1.5077610445200003	-149.17728916299998	0.948532318021
4182	2464	54	996	212.0	0.0936	0.5184	0.821895453816	0.42328320523400004	-259.714001603	-0.125564451897	'700109786.may1'	498	0.2059	0.641741805449	0.9960569581700001	-190.13351384	0.7454317248000001	3752	0.0365	0.8898024407100001	-8.18630897415	5.13668911021	-183.261051659	0.955193476379	12451	0.0257	0.904970736973	1.46980310842	-183.738379778	0.920290767757
4188	6539	141	2354	259.0	0.0394	0.5117	0.9703139924240001	0.447653664926	-680.45469636	-0.6346250214720001	'700109843.may1'	692	0.192	0.690757947908	0.996133587519	-462.934424884	0.515565114108	4960	0.021	1.0636121463	-7.17987730329	4.5541766423	-428.266662306	0.992735803473	23600	0.0115	1.0946302373899999	1.53221952925	-428.867240069	0.974780226911
4189	7317	79	4888	467.0	0.0278	0.5126	0.976710665046	0.435192418821	-436.32410313800005	-0.795756443769	'700033169.may1'	1266	0.1753	0.681047372856	0.998311642387	-291.477378998	0.5703944752800001	7810	0.0258	0.9648254224349999	-8.130777379680001	5.193245740909999	-273.768263995	0.9785776487000001	36281	0.0172	0.982329599174	1.45871205561	-274.563321806	0.9525657790340001
4193	3862	79	870	245.0	0.1048	0.5153	0.6997294126000001	0.434601557363	-385.45634873	-0.212380024832	'700095380.may1'	615	0.1968	0.665340082317	0.996372973107	-279.435860475	0.727215407424	4723	0.03	0.956783838056	-5.87635671158	4.55633374028	-268.46138835700003	0.974232471111	28546	0.0176	0.981729412351	1.4689343579499998	-269.247553442	0.934019571999
4197	2911	124	774	127.0	0.0825	0.5189	0.9286259043200001	0.445071721933	-512.660990516	0.0608824763674	'700098220.may1'	301	0.2243	0.664920467726	0.991048219832	-387.60120771	0.769883858865	5562	0.02	1.04791770402	-10.5828856002	5.25862974122	-371.01902339699996	0.954429734083	16064	0.0134	1.06778616718	1.5397163393200002	-372.396071072	0.9230329797519999
4199	3064	340	604	56.0	0.0361	0.5325	1.07302100372	0.461466810547	-1067.89701893	0.0717614781074	'700108149.may1'	119	0.2859	0.658276328076	0.969062143356	-818.3830847339999	0.620497200163	391	0.0667	1.09469299459	-2.54984475812	2.49606086556	-747.044424589	0.982745693448	3705	0.0108	1.2457495083499999	1.7468352791599997	-751.6005101789999	0.942963268678
4200	2264	50	712	207.0	0.1186	0.5205	0.7045065743100001	0.42231602611	-240.08704157900002	0.0676756090565	'700100502.may1'	479	0.20800000000000002	0.6366030851410001	0.9960202350399999	-185.483739552	0.860852294157	2301	0.0505	0.858952193408	-2.58303073868	3.7634579073400003	-182.573987052	0.976153445273	25978	0.0256	0.891550673312	1.4301972576	-183.90253580400002	0.890118629383
4201	1707	63	1073	129.0	0.0389	0.5228	0.926846470165	0.426597500726	-269.682415735	-0.444452810576	'700035615.may1'	289	0.2266	0.6368908394789999	0.992516904437	-187.600211856	0.520042070967	1061	0.042	0.9076862631389999	-9.68858186032	4.812467750380001	-171.34124980299998	0.9830650944299999	1871	0.0312	0.9249841724789999	1.6000033761399999	-171.633587931	0.977655363232
4203	1710	61	391	133.0	0.1167	0.5217	0.677082814182	0.42905897917900004	-263.234677024	-0.0242677706417	'700106837.may1'	297	0.2261	0.63626897735	0.992826929502	-196.82110979799998	0.739902904429	1531	0.0436	0.8985204086700002	-5.64299476754	4.20517247194	-188.648330315	0.978467407297	5944	0.0258	0.925951894401	1.5208911544200001	-189.182502497	0.944035000731
4205	3623	169	1462	122.0	0.0316	0.5179	1.07249647626	0.45004683113300004	-683.007485718	-0.40544617411399997	'700097135.may1'	294	0.2268	0.673376524167	0.9899648591529999	-474.251504865	0.490032817011	4768	0.015	1.11258304878	-20.8813583253	6.52495483769	-425.233063331	0.976350050552	4576	0.0142	1.11812665376	1.6505355277200002	-426.798143376	0.970599523107
4206	1573	92	272	87.0	0.1457	0.524	0.727772919333	0.43978280512100004	-350.43908049199996	0.48380314411700004	'700035979.may1'	189	0.2471	0.641934665684	0.98662498622	-297.36355653	0.9386224848620001	565	0.0849	0.893097587987	-0.243229115288	2.3892724660599995	-295.108019922	0.9859178303659999	23942	0.0159	1.01110208328	1.49112623283	-300.85449599599997	0.7662088882979999
4208	3152	60	1290	250.0	0.0599	0.5178	0.7836835039129999	0.427892358253	-297.112148934	-0.6934254147050001	'700097875.may1'	607	0.1988	0.651767286626	0.9966753608560001	-198.11569758	0.48702988452	3481	0.0309	0.9150261073870001	-17.0837798148	6.529835337509999	-181.87175855099997	0.984368834596	4658	0.027000000000000003	0.9216062627600001	1.53324864474	-182.184437716	0.977936422305
4209	1789	25	1503	278.0	0.0563	0.5295	0.7522269792649999	0.39136571174400003	-131.587908471	-0.8404155803479999	'700111524.may1'	600	0.21	0.593084322208	0.997753140493	-88.5083037907	0.464179636326	596	0.0873	0.727916339419	-3.7939401681400002	3.87256178727	-82.6945376053	0.971339985753	1918	0.0569	0.749199643771	1.48328676341	-82.94126699350001	0.971857784302
4212	8434	52	7102	751.0	0.0268	0.516	0.895768015512	0.422002247524	-316.456067213	-2.37102861093	'700113541.may1'	2021	0.1672	0.667258824204	0.999125789421	-183.93361813599998	-0.143344841271	1870	0.0426	0.87663642683	-7.73577552721	4.78866362389	-162.580409296	0.970775836839	4712	0.0298	0.894199389815	1.5165680155799999	-162.494262295	0.98222332516
4214	5870	56	3474	493.0	0.0421	0.5157	0.83964954052	0.424364849348	-316.25848596	-0.8615694286679999	'700023253.may1'	1284	0.1773	0.663371595003	0.9985415234270001	-214.406919811	0.572987931346	2622	0.0462	0.8804787685940001	-2.7169640840200002	3.7931658772000003	-203.047883984	0.9694720687880001	30671	0.023	0.9141861632289999	1.4340621870200003	-204.34210353900002	0.918496072701
4216	5260	32	4788	682.0	0.0376	0.5223	0.803479805794	0.402949199752	-195.171276497	-2.23332250774	'700110796.may1'	1671	0.17800000000000002	0.6303116288699999	0.999149793604	-113.65709657	-0.105428217194	1063	0.0612	0.785252165479	-8.41571031739	4.97694358337	-100.76617589899999	0.9620656004070001	1946	0.0478	0.7970026136789999	1.5130032797100001	-100.625907485	0.9791282095980001
4217	8318	56	8078	699.0	0.0189	0.5153	0.918080132394	0.424840603868	-335.85729274	-5.21828779151	'700106908.may1'	1888	0.168	0.670432676993	0.999031057615	-176.998928413	-1.73489137056	279	0.0853	0.844086751243	-3.4224377754299997	3.0971876670599996	-143.019859811	0.838123343871	907	0.0401	0.8963663691830001	1.64340160914	-142.892586215	0.859471226079
4218	2359	105	359	118.0	0.1524	0.5199	0.707908625222	0.44310378293700003	-429.39117792800005	0.388905424107	'700102977.may1'	272	0.2289	0.656276429158	0.990540209672	-356.716687396	0.928447005294	1227	0.0569	0.946211119792	-0.673812917373	2.74591698019	-354.384155127	0.982903613638	55720	0.0132	1.03952886681	1.46638556564	-359.598730078	0.7882369392280001
4220	3542	67	1170	257.0	0.0819	0.5163	0.781862374122	0.429834537233	-332.201816025	-0.27897773119	'700016640.may1'	635	0.1966	0.657826108151	0.996700496362	-236.04913540299998	0.695385998784	6789	0.0274	0.936834988553	-11.8564549461	5.9082121684	-225.022259518	0.9613854906720001	17464	0.021	0.948076966369	1.47533154544	-225.604452625	0.9410420211630001
4221	3037	112	2085	145.0	0.0187	0.5168	1.05227156098	0.44465654811000005	-479.52311673599996	-0.647759650562	'700112038.may1'	346	0.2182	0.665086026627	0.992524024893	-336.953456481	0.439483151166	456	0.0728	0.939005233529	-1.6777531212999999	2.6334755016	-307.59447128	0.973619158274	5802	0.0172	1.0421723892299999	1.58865119356	-310.585970741	0.913052912871
4222	5113	318	968	101.0	0.0513	0.5187	1.0430997466399998	0.46051791600599995	-1191.14134173	-0.21927328928000003	'700114419.may1'	243	0.2397	0.682206372094	0.985528728793	-841.463715273	0.516681879722	8956	0.0083	1.24240243588	-30.377711097800002	7.515142694630001	-745.542175137	0.9583265001029999	6305	0.0092	1.24076545692	1.69648319683	-752.3491217000001	0.9483980337729999
4223	5494	95	4558	301.0	0.0152	0.5134	1.0204929075700002	0.43909231394299997	-479.639696553	-2.31554460043	'700095406.may1'	790	0.1883	0.6788566248960001	0.997038832245	-301.086044059	-0.33997286595299997	295	0.1008	0.885068413849	-0.922405625529	2.33083863585	-262.45099091099996	0.9090621407330001	4882	0.0197	1.00964233091	1.5816362532600001	-266.387287822	0.870270907703
4224	1154	44	502	116.0	0.105	0.528	0.811194887863	0.417033433043	-186.88950134400002	0.25454730269299997	'700109784.may1'	245	0.2355	0.61448781208	0.992208215703	-150.059127897	0.883440474279	838	0.0715	0.819031689337	-1.8790894340400002	3.24437390922	-148.080260856	0.9669841906000001	7902	0.0316	0.863736999561	1.4707337185799998	-149.444617451	0.8548639650650001
4226	5049	55	1752	430.0	0.0849	0.5163	0.7016892858570001	0.42445907247299997	-303.27801839299997	-1.05208535762	'700024938.may1'	1100	0.1814	0.6593353328580001	0.998294118425	-188.903428513	0.326179016942	5737	0.0284	0.904570244698	-35.2339498683	9.16916724028	-169.947867503	0.953077538223	4818	0.0286	0.905096487614	1.52154671375	-170.388188443	0.941279965633
4230	127	20	62	22.0	0.1855	0.5682	0.66569234234	0.379439021664	-55.3044292147	0.542531977459	'700108584.may1'	33	0.3812	0.5114743676910001	0.95018453151	-46.8602900116	0.8351042798489999	52	0.2088	0.646969705895	-2.96352884922	2.6940737807	-45.4056316288	0.974271374601	98	0.1334	0.6810974188050001	1.72234243572	-45.675572867700005	0.9480182233299999
